susceptibility,symptom_risk,hospitalisation_risk,death_risk
0.6109,0.0676,0.0198170211740012,0.00177775398047971
0.3537,0.0152,0.019237576110434,0.0012444277863358
0.3998,0.0213,0.0107776781823516,0.0168886628145572
0.4318,0.0262,0.00869167595350932,0.00924432069849449
0.6081,0.0668,0.00695334076280745,0.0106665238828783
0.7004,0.0982,0.00486733853396522,0.0223997001540443
0.7152,0.1039,0.00730100780094783,0.0207997215716126
0.6895,0.0941,0.0104300111442112,0.0223997001540443
0.7075,0.1009,0.0139066815256149,0.0334217748330185
0.766,0.1253,0.0187740200595801,0.0371550581920259
0.8963,0.1925,0.0188899090722936,0.0567103519773027
1.0018,0.2607,0.0179627969705859,0.100976426091248
1.0455,0.2929,0.0242208036571126,0.174042114688964
1.307,0.5387,0.028624586140224,0.163731141602181
1.387,0.6334,0.0281610300893702,0.293862732973296
1.3056,0.5371,0.030131143305499,0.402839051976702
1.4357,0.696,0.0327965905979085,0.465593767487636
1.5476,0.8541,0.0305946993563528,0.617769508216699
1.5698,0.888,0.0266544729240952,1
1.5229,0.8174,0.0224824684664108,1
1.5776,0.9,0.0224824684664108,1
