susceptibility,symptom_risk,hospitalisation_risk,death_risk
0.6109,0.0676,0.0323240324511833,0.00211100402499455
0.3537,0.0152,0.0313788853034879,0.00147770281749618
0.3998,0.0213,0.0175797369471348,0.0200545382374482
0.4318,0.0262,0.0141772072154313,0.0109772209299716
0.6081,0.0668,0.011341765772345,0.0126660241499673
0.7004,0.0982,0.00793923604064152,0.0265986507149313
0.7152,0.1039,0.0119088540609623,0.0246987470924362
0.6895,0.0941,0.0170126486585175,0.0265986507149313
0.7075,0.1009,0.02268353154469,0.0396868756698975
0.766,0.1253,0.0306227675853316,0.044119984122386
0.8963,0.1925,0.0308117970148707,0.0673410283973261
1.0018,0.2607,0.029299561578558,0.11990502861969
1.0455,0.2929,0.0395071507736685,0.206667294046966
1.307,0.5387,0.0466902690961537,0.194423470701998
1.387,0.6334,0.0459341513779973,0.348948965331599
1.3056,0.5371,0.0491476516801618,0.478353512063764
1.4357,0.696,0.0534953285595607,0.552871954146072
1.5476,0.8541,0.0499037693983181,0.733573898685605
1.5698,0.888,0.0434767687939893,1
1.5229,0.8174,0.0366717093305822,1
1.5776,0.9,0.0366717093305822,1
