susceptibility,symptom_risk,hospitalisation_risk,death_risk
0.6109,0.0676,0.0115457439464855,0.000880341774744959
0.3537,0.0152,0.011208149094249,0.000616239242321471
0.3998,0.0213,0.00627926425159735,0.00836324686007711
0.4318,0.0262,0.00506392278354625,0.00457777722867378
0.6081,0.0668,0.004051138226837,0.00528205064846975
0.7004,0.0982,0.0028357967587859,0.0110923063617865
0.7152,0.1039,0.00425369513817885,0.010299998764516
0.6895,0.0941,0.0060767073402555,0.0110923063617865
0.7075,0.1009,0.008102276453674,0.0165504253652052
0.766,0.1253,0.0109380732124599,0.0183991430921696
0.8963,0.1925,0.0110055921829072,0.0280829026143642
1.0018,0.2607,0.0104654404193289,0.0500034128055137
1.0455,0.2929,0.0141114648234822,0.0861854597475315
1.307,0.5387,0.016677185700479,0.0810794774540107
1.387,0.6334,0.0164071098186899,0.145520495365342
1.3056,0.5371,0.0175549323162937,0.199485446157208
1.4357,0.696,0.0191078686365812,0.230561510805705
1.5476,0.8541,0.0178250081980828,0.305918766723873
1.5698,0.888,0.0155293632028752,0.508925579980061
1.5229,0.8174,0.013098680266773,0.837733232847303
1.5776,0.9,0.013098680266773,0.700664018519513
