susceptibility,symptom_risk,hospitalisation_risk,death_risk
0.6109,0.0676,0.0287721090717345,0.00195646617162249
0.3537,0.0152,0.0279308193327949,0.00136952632013574
0.3998,0.0213,0.0156479891442767,0.0185864286304137
0.4318,0.0262,0.0126193460840941,0.010173624092437
0.6081,0.0668,0.0100954768672753,0.011738797029735
0.7004,0.0982,0.00706683380709269,0.0246514737624434
0.7152,0.1039,0.010600250710639,0.0228906542079832
0.6895,0.0941,0.0151432153009129,0.0246514737624434
0.7075,0.1009,0.0201909537345505,0.0367815640265029
0.766,0.1253,0.0272577875416432,0.0408901429869101
0.8963,0.1925,0.0274260454894312,0.0624112708747575
1.0018,0.2607,0.0260799819071278,0.111127278548158
1.0455,0.2929,0.0351659110876755,0.191538038201842
1.307,0.5387,0.0415597131036165,0.180190534406432
1.387,0.6334,0.0408866813124649,0.323403858169198
1.3056,0.5371,0.0437470664248595,0.443335234489657
1.4357,0.696,0.0476169992239817,0.512398490347931
1.5476,0.8541,0.0444200982160112,0.679871994638816
1.5698,0.888,0.0386993279912219,1
1.5229,0.8174,0.0326420418708567,1
1.5776,0.9,0.0326420418708567,1
