susceptibility,symptom_risk,hospitalisation_risk,death_risk
0.6109,0.0676,0.0151554619109955,0.00166448201886829
0.3537,0.0152,0.0147123197498553,0.0011651374132078
0.3998,0.0213,0.0082424441972081,0.0158125791792487
0.4318,0.0262,0.00664713241710331,0.00865530649811509
0.6081,0.0668,0.00531770593368265,0.00998689211320972
0.7004,0.0982,0.00372239415357785,0.0209724734377404
0.7152,0.1039,0.00558359123036678,0.019474439620759
0.6895,0.0941,0.00797655890052397,0.0209724734377404
0.7075,0.1009,0.0106354118673653,0.0312922619547238
0.766,0.1253,0.0143578060209431,0.0347876741943472
0.8963,0.1925,0.0144464344531712,0.0530969764018984
1.0018,0.2607,0.0137374069953468,0.0945425786717187
1.0455,0.2929,0.0185233423356612,0.162952789647205
1.307,0.5387,0.0218912227603269,0.153298793937769
1.387,0.6334,0.0215367090314147,0.275138877718928
1.3056,0.5371,0.0230433923792915,0.377171625475554
1.4357,0.696,0.0250818463205365,0.435927840741604
1.5476,0.8541,0.0233979061082036,0.57840750155673
1.5698,0.888,0.0203845394124501,0.962237055107757
1.5229,0.8174,0.0171939158522406,1
1.5776,0.9,0.0171939158522406,1
