susceptibility,symptom_risk,hospitalisation_risk,death_risk
0.6109,0.0676,0.0136466809599357,0.00101986469096467
0.3537,0.0152,0.0132476552008732,0.000713905283675271
0.3998,0.0213,0.0074218791185615,0.0096887145641644
0.4318,0.0262,0.0059853863859367,0.0053032963930163
0.6081,0.0668,0.00478830910874936,0.00611918814578804
0.7004,0.0982,0.00335181637612455,0.0128502951061549
0.7152,0.1039,0.00502772456418682,0.0119324168842867
0.6895,0.0941,0.00718246366312403,0.0128502951061549
0.7075,0.1009,0.00957661821749871,0.0191734561901359
0.766,0.1253,0.0129284345936233,0.0213151720411617
0.8963,0.1925,0.0130082397454358,0.0325336836417731
1.0018,0.2607,0.0123697985309358,0.0579283144467934
1.0455,0.2929,0.0166792767288103,0.0998447532454415
1.307,0.5387,0.0197118724976849,0.0939295380378464
1.387,0.6334,0.0193926518904349,0.16858363341646
1.3056,0.5371,0.0207493394712472,0.231101338972595
1.4357,0.696,0.0225848579629345,0.267102562563648
1.5476,0.8541,0.0210685600784972,0.354402980110224
1.5698,0.888,0.0183551849168725,0.589583777846678
1.5229,0.8174,0.0154821994516229,0.970503239921983
1.5776,0.9,0.0154821994516229,0.811710307538783
