susceptibility,symptom_risk,hospitalisation_risk,death_risk
0.6109,0.0676,0.0468234210443472,0.00242137662404447
0.3537,0.0152,0.0454543151658575,0.00169496363683113
0.3998,0.0213,0.0254653693399081,0.0230030779284224
0.4318,0.0262,0.0205365881773453,0.0125911584450312
0.6081,0.0668,0.0164292705418762,0.0145282597442668
0.7004,0.0982,0.0115004893793133,0.0305093454629603
0.7152,0.1039,0.01725073406897,0.0283301065013203
0.6895,0.0941,0.0246439058128143,0.0305093454629603
0.7075,0.1009,0.0328585410837524,0.045521880532036
0.766,0.1253,0.0443590304630658,0.0506067714425293
0.8963,0.1925,0.0446328516387637,0.0772419143070185
1.0018,0.2607,0.0424422822331802,0.137534192245726
1.0455,0.2929,0.0572286257208688,0.237052771493953
1.307,0.5387,0.0676338303973904,0.223008787074495
1.387,0.6334,0.0665385456945986,0.40025355595455
1.3056,0.5371,0.0711935056814636,0.548683943008476
1.4357,0.696,0.0774913927225161,0.634158537837246
1.5476,0.8541,0.0722887903842553,0.841428376855452
1.5698,0.888,0.0629788704105255,1
1.5229,0.8174,0.0531213080853997,1
1.5776,0.9,0.0531213080853997,1
