susceptibility,symptom_risk,hospitalisation_risk,death_risk
0.6109,0.0676,0.0137058141385664,0.0015721494012292
0.3537,0.0152,0.0133050593391932,0.00110050458086044
0.3998,0.0213,0.00745403926834315,0.0149354193116774
0.4318,0.0262,0.00601132199059932,0.00817517688639185
0.6081,0.0668,0.00480905759247945,0.00943289640737521
0.7004,0.0982,0.00336634031473562,0.0198090824554879
0.7152,0.1039,0.00504951047210343,0.0183941479943817
0.6895,0.0941,0.00721358638871918,0.0198090824554879
0.7075,0.1009,0.00961811518495891,0.029556408743109
0.766,0.1253,0.0129844554996945,0.0328579224856903
0.8963,0.1925,0.0130646064595692,0.0501515658992115
1.0018,0.2607,0.0124233987805719,0.0892980859898187
1.0455,0.2929,0.0167515506138034,0.153913426380339
1.307,0.5387,0.0197972870890404,0.14479495985321
1.387,0.6334,0.0194766832495418,0.259876296023187
1.3056,0.5371,0.020839249567411,0.356249054318537
1.4357,0.696,0.0226827216445281,0.411745928181928
1.5476,0.8541,0.0211598534069096,0.546321916927148
1.5698,0.888,0.0184347207711712,0.908859568850602
1.5229,0.8174,0.0155492862156836,1
1.5776,0.9,0.0155492862156836,1
