susceptibility,symptom_risk,hospitalisation_risk,death_risk
0.6109,0.0676,0.0238328799800932,0.00183741511964452
0.3537,0.0152,0.0231360121444179,0.00128619058375116
0.3998,0.0213,0.0129617417435595,0.0174554436366229
0.4318,0.0262,0.0104530175351286,0.0095545586221515
0.6081,0.0668,0.00836241402810287,0.0110244907178671
0.7004,0.0982,0.00585368981967201,0.0231514305075209
0.7152,0.1039,0.00878053472950802,0.0214977568998409
0.6895,0.0941,0.0125436210421543,0.0231514305075209
0.7075,0.1009,0.0167248280562057,0.034543404249317
0.766,0.1253,0.0225785178758778,0.0384019760005705
0.8963,0.1925,0.0227178914430128,0.0586135423166602
1.0018,0.2607,0.0216029029059324,0.104365178795809
1.0455,0.2929,0.029129075531225,0.179882940213198
1.307,0.5387,0.0344252710823568,0.16922593251926
1.387,0.6334,0.0338677768138166,0.303724719277239
1.3056,0.5371,0.0362371274551124,0.416358266111448
1.4357,0.696,0.0394427194992185,0.4812190198349
1.5476,0.8541,0.0367946217236526,0.63850175407647
1.5698,0.888,0.032055920441061,1
1.5229,0.8174,0.0270384720241993,1
1.5776,0.9,0.0270384720241993,1
