susceptibility,symptom_risk,hospitalisation_risk,death_risk
0.6109,0.0676,0.0110881246209802,0.000844885519321835
0.3537,0.0152,0.0107639104507761,0.000591419863525284
0.3998,0.0213,0.00603038356579624,0.00802641243355743
0.4318,0.0262,0.00486321255306148,0.00439340470047354
0.6081,0.0668,0.00389057004244919,0.00506931311593101
0.7004,0.0982,0.00272339902971443,0.0106455575434551
0.7152,0.1039,0.00408509854457165,0.00988516057606546
0.6895,0.0941,0.00583585506367378,0.0106455575434551
0.7075,0.1009,0.00778114008489838,0.0158838477632505
0.766,0.1253,0.0105045391146128,0.0176581073538263
0.8963,0.1925,0.0105693819486536,0.0269518480663665
1.0018,0.2607,0.0100506392763271,0.0479894974974802
1.0455,0.2929,0.0135521523145313,0.0827142923416076
1.307,0.5387,0.0160161800080825,0.077813956329541
1.387,0.6334,0.0157568086719192,0.139659576343899
1.3056,0.5371,0.0168591368506131,0.191451058678328
1.4357,0.696,0.018350522033552,0.221275517510389
1.5476,0.8541,0.0171185081867764,0.293597717964338
1.5698,0.888,0.0149138518293886,0.488428318719953
1.5229,0.8174,0.012579509803919,0.803993060186658
1.5776,0.9,0.012579509803919,0.672444384828248
