susceptibility,symptom_risk,hospitalisation_risk,death_risk
0.6109,0.0676,0.0252717992103451,0.00199053071238546
0.3537,0.0152,0.0245328577129666,0.00139337149866982
0.3998,0.0213,0.0137443118512403,0.0189100417676618
0.4318,0.0262,0.0110841224606777,0.0103507597044044
0.6081,0.0668,0.00886729796854213,0.0119431842743127
0.7004,0.0982,0.00620710857797949,0.0250806869760568
0.7152,0.1039,0.00931066286696924,0.0232892093349099
0.6895,0.0941,0.0133009469528132,0.0250806869760568
0.7075,0.1009,0.0177345959370843,0.0374219773928466
0.766,0.1253,0.0239417045150638,0.0416020918888561
0.8963,0.1925,0.0240894928145395,0.0634979297250961
1.0018,0.2607,0.0229071864187338,0.113062144463494
1.0455,0.2929,0.0308877545904218,0.194872956742536
1.307,0.5387,0.0365037099704984,0.183327878610701
1.387,0.6334,0.0359125567725956,0.329034726757316
1.3056,0.5371,0.0384249578636826,0.451054259426545
1.4357,0.696,0.0418240887516237,0.521319993573751
1.5476,0.8541,0.0390161110615854,0.691709422553947
1.5698,0.888,0.0339913088794115,1
1.5229,0.8174,0.0286709300982862,1
1.5776,0.9,0.0286709300982862,1
