susceptibility,symptom_risk,hospitalisation_risk,death_risk
0.6109,0.0676,0.0553288928822218,0.00243294581757371
0.3537,0.0152,0.0537110889967767,0.0017030620723016
0.3998,0.0213,0.0300911522692785,0.0231129852669503
0.4318,0.0262,0.0242670582816762,0.0126513182513833
0.6081,0.0668,0.019413646625341,0.0145976749054423
0.7004,0.0982,0.0135895526377387,0.0306551173014288
0.7152,0.1039,0.020384328956608,0.0284654660656125
0.6895,0.0941,0.0291204699380114,0.0306551173014288
0.7075,0.1009,0.0388272932506819,0.0457393813703858
0.766,0.1253,0.0524168458884206,0.0508485675872906
0.8963,0.1925,0.0527404066655096,0.0776109715806015
1.0018,0.2607,0.0501519204487975,0.138191322438187
1.0455,0.2929,0.0676242024116044,0.238185395540467
1.307,0.5387,0.079919511940987,0.224074309798539
1.387,0.6334,0.0786252688326309,0.402165943644935
1.3056,0.5371,0.0841258020431442,0.551305522262204
1.4357,0.696,0.0915676999161916,0.637188509622556
1.5476,0.8541,0.0854200451515003,0.845448671606866
1.5698,0.888,0.0744189787304737,1
1.5229,0.8174,0.0627707907552691,1
1.5776,0.9,0.0627707907552691,1
