susceptibility,symptom_risk,hospitalisation_risk,death_risk
0.6109,0.0676,0.0307581164105438,0.00200048372512785
0.3537,0.0152,0.0298587562815805,0.0014003386075895
0.3998,0.0213,0.0167280983987168,0.0190045953887146
0.4318,0.0262,0.013490401934449,0.0104025153706648
0.6081,0.0668,0.0107923215475592,0.0120029023507671
0.7004,0.0982,0.00755462508329146,0.025206094936611
0.7152,0.1039,0.0113319376249372,0.0234056595839959
0.6895,0.0941,0.0161884823213388,0.025206094936611
0.7075,0.1009,0.0215846430951184,0.0376090940324036
0.766,0.1253,0.0291392681784099,0.0418101098551721
0.8963,0.1925,0.0293191402042026,0.0638154308315785
1.0018,0.2607,0.0278801639978613,0.113627475587262
1.0455,0.2929,0.0375932533906646,0.195847356690017
1.307,0.5387,0.0444283903707855,0.184244551084275
1.387,0.6334,0.0437089022676149,0.330679959763634
1.3056,0.5371,0.04676672670609,0.453309612113972
1.4357,0.696,0.050903783299321,0.523926687610985
1.5476,0.8541,0.0474862148092606,0.695168094481929
1.5698,0.888,0.0413705659323104,1
1.5229,0.8174,0.0348951730037748,1
1.5776,0.9,0.0348951730037748,1
