susceptibility,symptom_risk,hospitalisation_risk,death_risk
0.6109,0.0676,0.0263758372313727,0.00190056996517058
0.3537,0.0152,0.0256046139205139,0.0013303989756194
0.3998,0.0213,0.0143447535819746,0.0180554146691205
0.4318,0.0262,0.0115683496628828,0.009882963818887
0.6081,0.0668,0.00925467973030622,0.0114034197910235
0.7004,0.0982,0.00647827581121435,0.0239471815611493
0.7152,0.1039,0.00971741371682153,0.0222366685924958
0.6895,0.0941,0.0138820195954593,0.0239471815611493
0.7075,0.1009,0.0185093594606124,0.0357307153452069
0.766,0.1253,0.0249876352718268,0.0397219122720651
0.8963,0.1925,0.0251418799339986,0.0606281818889414
1.0018,0.2607,0.0239079226366244,0.107952374021689
1.0455,0.2929,0.0322371343939,0.1860657995902
1.307,0.5387,0.0380984315564273,0.17504249379221
1.387,0.6334,0.0374814529077402,0.314164215242697
1.3056,0.5371,0.0401036121646603,0.430669154107653
1.4357,0.696,0.043651239394611,0.497759273878174
1.5476,0.8541,0.0407205908133474,0.660448062896776
1.5698,0.888,0.0354762722995072,1
1.5229,0.8174,0.0299234644613234,1
1.5776,0.9,0.0299234644613234,1
